date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:40	424395/424395	---M--	200	added ('OK')	image/png	etag:%225ab979fa-679cb%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/photo2.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/photo2.png	(from https://adminlte.io/themes/dev/AdminLTE/pages/widgets.html)
09:45:41	52300/52300	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-cc4c%22	https://adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/charts/flot.html)
09:45:41	2023/2023	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-7e7%22	https://adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.resize.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.resize.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/charts/flot.html)
09:45:41	12024/12024	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-2ef8%22	https://adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.pie.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.pie.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/charts/flot.html)
09:45:42	2457/2457	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-999%22	https://adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.categories.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/flot/jquery.flot.categories.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/charts/flot.html)
09:45:43	3186/3186	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979fa-c72%22	https://adminlte.io/themes/dev/AdminLTE/plugins/ionslider/ion.rangeSlider.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/ionslider/ion.rangeSlider.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/UI/sliders.html)
09:45:43	1734/1734	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979fa-6c6%22	https://adminlte.io/themes/dev/AdminLTE/plugins/ionslider/ion.rangeSlider.skinNice.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/ionslider/ion.rangeSlider.skinNice.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/UI/sliders.html)
09:45:43	4414/4414	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979fa-113e%22	https://adminlte.io/themes/dev/AdminLTE/plugins/bootstrap-slider/slider.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/bootstrap-slider/slider.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/UI/sliders.html)
09:45:44	673900/673900	---M--	200	added ('OK')	image/png	etag:%225ab979fa-a486c%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/photo1.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/photo1.png	(from https://adminlte.io/themes/dev/AdminLTE/pages/widgets.html)
09:45:44	9720/9720	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-25f8%22	https://adminlte.io/themes/dev/AdminLTE/plugins/ionslider/ion.rangeSlider.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/ionslider/ion.rangeSlider.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/UI/sliders.html)
09:45:45	36164/36164	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-8d44%22	https://adminlte.io/themes/dev/AdminLTE/plugins/bootstrap-slider/bootstrap-slider.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/bootstrap-slider/bootstrap-slider.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/UI/sliders.html)
09:45:45	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-620%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:46	3262/3262	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979fa-cbe%22	https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:46	2410/2410	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-96a%22	https://adminlte.io/themes/dev/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:46	14909/14909	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979fa-3a3d%22	https://adminlte.io/themes/dev/AdminLTE/plugins/select2/select2.min.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/select2/select2.min.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:47	71172/71172	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-11604%22	https://adminlte.io/themes/dev/AdminLTE/plugins/select2/select2.full.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/select2/select2.full.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:48	90539/90539	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979d9-161ab%22	https://adminlte.io/themes/dev/AdminLTE/plugins/input-mask/jquery.inputmask.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/input-mask/jquery.inputmask.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:48	22814/22814	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979d9-591e%22	https://adminlte.io/themes/dev/AdminLTE/plugins/input-mask/jquery.inputmask.date.extensions.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/input-mask/jquery.inputmask.date.extensions.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:49	5315/5315	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979d9-14c3%22	https://adminlte.io/themes/dev/AdminLTE/plugins/input-mask/jquery.inputmask.extensions.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/input-mask/jquery.inputmask.extensions.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:49	15528/15528	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-3ca8%22	https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:50	15453/15453	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979d9-3c5d%22	https://adminlte.io/themes/dev/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/timepicker/bootstrap-timepicker.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:50	4516/4516	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979d9-11a4%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/icheck.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/icheck.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/advanced.html)
09:45:51	5799/5799	---MCZ	200	added ('OK')	text/css	etag:W/%225b4b9874-16a7%22	https://adminlte.io/themes/dev/AdminLTE/plugins/datatables/dataTables.bootstrap4.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/datatables/dataTables.bootstrap4.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/tables/data.html)
09:45:52	433051/433051	---MCZ	200	added ('OK')	application/javascript	etag:W/%225add2603-69b9b%22	https://adminlte.io/themes/dev/AdminLTE/plugins/ckeditor/ckeditor.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/ckeditor/ckeditor.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/forms/editors.html)
09:45:53	4693/4693	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b4b9874-1255%22	https://adminlte.io/themes/dev/AdminLTE/plugins/datatables/dataTables.bootstrap4.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/datatables/dataTables.bootstrap4.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/tables/data.html)
09:45:53	10632/10632	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979fa-2988%22	https://adminlte.io/themes/dev/AdminLTE/plugins/fullcalendar/fullcalendar.min.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/fullcalendar/fullcalendar.min.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/calendar.html)
09:45:54	447569/447569	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b4b9874-6d451%22	https://adminlte.io/themes/dev/AdminLTE/plugins/datatables/jquery.dataTables.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/datatables/jquery.dataTables.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/tables/data.html)
09:45:55	5391/5391	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979fa-150f%22	https://adminlte.io/themes/dev/AdminLTE/plugins/fullcalendar/fullcalendar.print.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/fullcalendar/fullcalendar.print.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/calendar.html)
09:45:56	240427/240427	---M-Z	200	added ('OK')	application/javascript	etag:W/%2255003d15-3ab2b%22	https://code.jquery.com/ui/1.11.4/jquery-ui.min.js	C:/My%20Web%20Sites/AdminLTE/code.jquery.com/ui/1.11.4/jquery-ui.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/calendar.html)
09:45:57	84823/84823	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ab979fa-14b57%22	https://adminlte.io/themes/dev/AdminLTE/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/fullcalendar/fullcalendar.min.js	(from https://adminlte.io/themes/dev/AdminLTE/pages/calendar.html)
09:45:57	1137/1137	---M--	200	added ('OK')	image/png	etag:%225ab979fa-471%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/credit/visa.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/credit/visa.png	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/invoice.html)
09:45:58	1593/1593	---M--	200	added ('OK')	image/png	etag:%225ab979fa-639%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/credit/mastercard.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/credit/mastercard.png	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/invoice.html)
09:45:58	2205/2205	---M--	200	added ('OK')	image/png	etag:%225ab979fa-89d%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/credit/american-express.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/credit/american-express.png	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/invoice.html)
09:45:59	1372/1372	---M--	200	added ('OK')	image/png	etag:%225ab979fa-55c%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/credit/paypal2.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/credit/paypal2.png	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/invoice.html)
09:45:59	4935/4935	---MCZ	200	added ('OK')	text/html	etag:W/%225ab979fa-1347%22	https://adminlte.io/themes/dev/AdminLTE/pages/examples/invoice-print.html	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/pages/examples/invoice-print.html	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/invoice.html)
09:46:02	1611/1611	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-64b%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue.css	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/login.html)
09:46:04	1518/1518	---M--	200	added ('OK')	image/png	etag:%225ab979d9-5ee%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/blue.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/blue.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/blue.css)
09:46:04	3217/3217	---M--	200	added ('OK')	image/png	etag:%225ab979d9-c91%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/blue@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/blue@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/blue.css)
09:46:05	1022/1022	---M--	200	added ('OK')	image/png	etag:%225ab979fa-3fe%22	https://adminlte.io/themes/dev/AdminLTE/plugins/ionslider/img/sprite-skin-nice.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/ionslider/img/sprite-skin-nice.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/ionslider/ion.rangeSlider.skinNice.css)
09:46:05	14176/14176	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-3760%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css)
09:46:05	15591/15591	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-3ce7%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/_all.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/_all.css	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css)
09:46:06	13773/13773	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-35cd%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/_all.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/flat/_all.css	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css)
09:46:06	21689/21689	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-54b9%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/line/_all.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/line/_all.css	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css)
09:46:07	392079/392079	---M--	200	added ('OK')	image/jpeg	etag:%225ab979d8-5fb8f%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/photo3.jpg	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/photo3.jpg	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/profile.html)
09:46:07	1557/1557	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-615%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/polaris/polaris.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/polaris/polaris.css	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css)
09:46:07	1421/1421	---MCZ	200	added ('OK')	text/css	etag:W/%225ab979d9-58d%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/futurico/futurico.css	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/futurico/futurico.css	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/all.css)
09:46:08	8817/8817	---M--	200	added ('OK')	image/png	etag:%225ab979fa-2271%22	https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/saturation.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/saturation.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.css)
09:46:08	2972/2972	---M--	200	added ('OK')	image/png	etag:%225ab979fa-b9c%22	https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/hue.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/hue.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.css)
09:46:09	3271/3271	---M--	200	added ('OK')	image/png	etag:%225ab979fa-cc7%22	https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/alpha.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/alpha.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.css)
09:46:09	2837/2837	---M--	200	added ('OK')	image/png	etag:%225ab979fa-b15%22	https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/hue-horizontal.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/hue-horizontal.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.css)
09:46:09	1179224/1179224	---M--	200	added ('OK')	image/jpeg	etag:%225ab979d8-11fe58%22	https://adminlte.io/themes/dev/AdminLTE/dist/img/photo4.jpg	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/dist/img/photo4.jpg	(from https://adminlte.io/themes/dev/AdminLTE/pages/examples/profile.html)
09:46:10	3635/3635	---M--	200	added ('OK')	image/png	etag:%225ab979fa-e33%22	https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/alpha-horizontal.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/img/alpha-horizontal.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/colorpicker/bootstrap-colorpicker.min.css)
09:46:10	2185/2185	---M--	200	added ('OK')	image/png	etag:%225ab979d9-889%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue.css)
09:46:11	4485/4485	---M--	200	added ('OK')	image/png	etag:%225ab979d9-1185%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/blue.css)
09:46:11	1130/1130	---M--	200	added ('OK')	image/png	etag:%225ab979d9-46a%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/red.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/red.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:11	1410/1410	---M--	200	added ('OK')	image/png	etag:%225ab979d9-582%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/red@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/red@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:12	1143/1143	---M--	200	added ('OK')	image/png	etag:%225ab979d9-477%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/green.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/green.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:12	1408/1408	---M--	200	added ('OK')	image/png	etag:%225ab979d9-580%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/green@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/green@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:13	1132/1132	---M--	200	added ('OK')	image/png	etag:%225ab979d9-46c%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/blue.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/blue.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:14	1410/1410	---M--	200	added ('OK')	image/png	etag:%225ab979d9-582%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/blue@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/blue@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:14	1151/1151	---M--	200	added ('OK')	image/png	etag:%225ab979d9-47f%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/aero.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/aero.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:15	1409/1409	---M--	200	added ('OK')	image/png	etag:%225ab979d9-581%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/aero@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/aero@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:15	1142/1142	---M--	200	added ('OK')	image/png	etag:%225ab979d9-476%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/grey.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/grey.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:16	1407/1407	---M--	200	added ('OK')	image/png	etag:%225ab979d9-57f%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/grey@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/grey@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:16	1139/1139	---M--	200	added ('OK')	image/png	etag:%225ab979d9-473%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/orange.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/orange.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:16	1407/1407	---M--	200	added ('OK')	image/png	etag:%225ab979d9-57f%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/orange@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/orange@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:17	1135/1135	---M--	200	added ('OK')	image/png	etag:%225ab979d9-46f%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/yellow.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/yellow.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:17	1406/1406	---M--	200	added ('OK')	image/png	etag:%225ab979d9-57e%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/yellow@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/yellow@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:18	1150/1150	---M--	200	added ('OK')	image/png	etag:%225ab979d9-47e%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/pink.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/pink.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:18	1409/1409	---M--	200	added ('OK')	image/png	etag:%225ab979d9-581%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/pink@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/pink@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:18	1132/1132	---M--	200	added ('OK')	image/png	etag:%225ab979d9-46c%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/purple.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/purple.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:19	1409/1409	---M--	200	added ('OK')	image/png	etag:%225ab979d9-581%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/purple@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/purple@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/minimal/_all.css)
09:46:19	2175/2175	---M--	200	added ('OK')	image/png	etag:%225ab979d9-87f%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/square.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/square.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/_all.css)
09:46:20	4478/4478	---M--	200	added ('OK')	image/png	etag:%225ab979d9-117e%22	https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/square@2x.png	C:/My%20Web%20Sites/AdminLTE/adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/square@2x.png	(from https://adminlte.io/themes/dev/AdminLTE/plugins/iCheck/square/_all.css)
